# Time-averaged data for fix 3
# TimeStep c_mom[1] c_mom[2] c_mom[3] v_vx_com v_vy_com v_vz_com
52000 -1.77636e-15 -3.10862e-15 -1.77636e-15 -1.71758e-20 -3.00576e-20 -1.71758e-20
53000 9.10383e-15 5.32907e-15 1.02141e-14 8.80258e-20 5.15273e-20 9.87606e-20
54000 -1.13243e-14 -1.06581e-14 -2.66454e-15 -1.09495e-19 -1.03055e-19 -2.57636e-20
55000 1.11022e-14 -8.88178e-15 -2.66454e-15 1.07348e-19 -8.58788e-20 -2.57636e-20
56000 7.54952e-15 7.99361e-15 8.88178e-16 7.2997e-20 7.72909e-20 8.58788e-21
57000 0 5.32907e-15 -1.06581e-14 0 5.15273e-20 -1.03055e-19
58000 -3.10862e-15 9.32587e-15 1.13243e-14 -3.00576e-20 9.01727e-20 1.09495e-19
59000 -9.99201e-15 -4.44089e-15 -4.44089e-15 -9.66136e-20 -4.29394e-20 -4.29394e-20
60000 4.88498e-15 5.55112e-17 -1.06581e-14 4.72333e-20 5.36742e-22 -1.03055e-19
61000 -2.22045e-15 1.77636e-15 -8.43769e-15 -2.14697e-20 1.71758e-20 -8.15849e-20
62000 1.24345e-14 2.66454e-15 3.9968e-15 1.2023e-19 2.57636e-20 3.86455e-20
63000 7.10543e-15 -1.19904e-14 -4.44089e-15 6.8703e-20 -1.15936e-19 -4.29394e-20
64000 -1.42109e-14 3.55271e-15 -8.43769e-15 -1.37406e-19 3.43515e-20 -8.15849e-20
65000 4.44089e-16 -2.66454e-15 -1.5099e-14 4.29394e-21 -2.57636e-20 -1.45994e-19
66000 -1.33227e-15 -8.88178e-16 -3.55271e-15 -1.28818e-20 -8.58788e-21 -3.43515e-20
67000 1.24345e-14 8.21565e-15 -1.55431e-14 1.2023e-19 7.94379e-20 -1.50288e-19
68000 -7.10543e-15 7.21645e-15 -9.32587e-15 -6.8703e-20 6.97765e-20 -9.01727e-20
69000 -2.27596e-15 -1.33227e-14 -1.59872e-14 -2.20064e-20 -1.28818e-19 -1.54582e-19
70000 3.55271e-15 -2.22045e-15 -5.77316e-15 3.43515e-20 -2.14697e-20 -5.58212e-20
71000 -3.33067e-16 -1.15463e-14 1.06581e-14 -3.22045e-21 -1.11642e-19 1.03055e-19
72000 2.22045e-16 -1.29896e-14 2.30926e-14 2.14697e-21 -1.25598e-19 2.23285e-19
73000 4.44089e-16 1.24345e-14 3.4639e-14 4.29394e-21 1.2023e-19 3.34927e-19
74000 -4.44089e-15 1.04361e-14 2.4869e-14 -4.29394e-20 1.00908e-19 2.40461e-19
75000 -4.10783e-15 3.55271e-15 7.10543e-15 -3.97189e-20 3.43515e-20 6.8703e-20
76000 8.21565e-15 1.02141e-14 -2.04281e-14 7.94379e-20 9.87606e-20 -1.97521e-19
77000 1.24345e-14 1.33227e-14 -1.77636e-15 1.2023e-19 1.28818e-19 -1.71758e-20
78000 -3.10862e-15 1.07692e-14 1.95399e-14 -3.00576e-20 1.04128e-19 1.88933e-19
79000 -8.21565e-15 0 -6.21725e-15 -7.94379e-20 0 -6.01152e-20
80000 4.44089e-15 8.77076e-15 -2.35367e-14 4.29394e-20 8.48053e-20 -2.27579e-19
81000 1.33227e-15 -1.64313e-14 6.66134e-15 1.28818e-20 -1.58876e-19 6.44091e-20
82000 5.55112e-15 8.88178e-16 -5.77316e-15 5.36742e-20 8.58788e-21 -5.58212e-20
83000 -6.21725e-15 1.77636e-15 1.37668e-14 -6.01152e-20 1.71758e-20 1.33112e-19
84000 -1.38778e-14 -8.88178e-16 -1.62093e-14 -1.34186e-19 -8.58788e-21 -1.56729e-19
85000 1.18794e-14 9.32587e-15 -1.90958e-14 1.14863e-19 9.01727e-20 -1.84639e-19
86000 -1.55431e-15 2.22045e-15 -6.21725e-15 -1.50288e-20 2.14697e-20 -6.01152e-20
87000 -3.10862e-15 1.02141e-14 -6.21725e-15 -3.00576e-20 9.87606e-20 -6.01152e-20
88000 -9.99201e-16 1.19349e-15 1.06581e-14 -9.66136e-21 1.154e-20 1.03055e-19
89000 0 -1.68754e-14 1.28786e-14 0 -1.6317e-19 1.24524e-19
90000 3.77476e-15 7.88258e-15 -3.55271e-14 3.64985e-20 7.62174e-20 -3.43515e-19
91000 1.46549e-14 4.44089e-16 -6.21725e-15 1.417e-19 4.29394e-21 -6.01152e-20
92000 9.32587e-15 -1.5099e-14 -8.88178e-16 9.01727e-20 -1.45994e-19 -8.58788e-21
93000 1.33227e-15 1.77636e-15 1.33227e-14 1.28818e-20 1.71758e-20 1.28818e-19
94000 1.11022e-14 7.77156e-16 4.44089e-15 1.07348e-19 7.51439e-21 4.29394e-20
95000 -2.66454e-15 7.54952e-15 -2.39808e-14 -2.57636e-20 7.2997e-20 -2.31873e-19
96000 6.21725e-15 -1.9984e-15 1.77636e-15 6.01152e-20 -1.93227e-20 1.71758e-20
97000 1.77636e-15 3.10862e-15 -1.59872e-14 1.71758e-20 3.00576e-20 -1.54582e-19
98000 -3.10862e-15 -3.10862e-15 -2.26485e-14 -3.00576e-20 -3.00576e-20 -2.18991e-19
99000 -2.66454e-15 1.17684e-14 0 -2.57636e-20 1.13789e-19 0
100000 3.55271e-15 -1.28786e-14 -2.66454e-15 3.43515e-20 -1.24524e-19 -2.57636e-20
101000 -6.66134e-15 1.77636e-15 -1.37668e-14 -6.44091e-20 1.71758e-20 -1.33112e-19
102000 -7.77156e-15 8.21565e-15 8.88178e-16 -7.51439e-20 7.94379e-20 8.58788e-21
103000 6.21725e-15 1.22125e-15 1.06581e-14 6.01152e-20 1.18083e-20 1.03055e-19
104000 6.21725e-15 1.2379e-14 -3.10862e-15 6.01152e-20 1.19694e-19 -3.00576e-20
105000 -1.5099e-14 5.77316e-15 -3.9968e-15 -1.45994e-19 5.58212e-20 -3.86455e-20
106000 -1.55431e-15 -7.99361e-15 3.55271e-15 -1.50288e-20 -7.72909e-20 3.43515e-20
107000 2.22045e-16 -4.21885e-15 -8.88178e-16 2.14697e-21 -4.07924e-20 -8.58788e-21
108000 4.21885e-15 1.11022e-15 -4.44089e-16 4.07924e-20 1.07348e-20 -4.29394e-21
109000 3.10862e-15 5.9952e-15 9.76996e-15 3.00576e-20 5.79682e-20 9.44667e-20
110000 -1.73195e-14 -5.27356e-15 -4.44089e-15 -1.67464e-19 -5.09905e-20 -4.29394e-20
111000 3.55271e-15 -1.11022e-15 8.88178e-16 3.43515e-20 -1.07348e-20 8.58788e-21
112000 -8.88178e-16 -1.77636e-15 -7.99361e-15 -8.58788e-21 -1.71758e-20 -7.72909e-20
113000 -5.10703e-15 -1.16573e-14 -2.30926e-14 -4.93803e-20 -1.12716e-19 -2.23285e-19
114000 2.66454e-15 9.76996e-15 1.15463e-14 2.57636e-20 9.44667e-20 1.11642e-19
115000 9.88098e-15 -6.21725e-15 -2.4869e-14 9.55402e-20 -6.01152e-20 -2.40461e-19
116000 -8.65974e-15 -6.43929e-15 3.10862e-15 -8.37318e-20 -6.22621e-20 3.00576e-20
117000 -7.99361e-15 -1.04361e-14 7.10543e-15 -7.72909e-20 -1.00908e-19 6.8703e-20
118000 -1.15463e-14 -2.19824e-14 -9.76996e-15 -1.11642e-19 -2.1255e-19 -9.44667e-20
119000 7.10543e-15 6.66134e-15 7.99361e-15 6.8703e-20 6.44091e-20 7.72909e-20
120000 -1.77636e-15 -7.54952e-15 3.9968e-15 -1.71758e-20 -7.2997e-20 3.86455e-20
121000 -2.22045e-15 0 1.64313e-14 -2.14697e-20 0 1.58876e-19
122000 4.44089e-16 1.4877e-14 1.77636e-15 4.29394e-21 1.43847e-19 1.71758e-20
123000 -7.54952e-15 -2.22045e-15 3.55271e-15 -7.2997e-20 -2.14697e-20 3.43515e-20
124000 6.66134e-15 8.77076e-15 9.32587e-15 6.44091e-20 8.48053e-20 9.01727e-20
125000 8.88178e-16 2.9976e-15 -2.22045e-15 8.58788e-21 2.89841e-20 -2.14697e-20
126000 3.55271e-15 -6.10623e-15 -1.38778e-14 3.43515e-20 -5.90417e-20 -1.34186e-19
127000 8.43769e-15 2.22045e-15 -8.88178e-16 8.15849e-20 2.14697e-20 -8.58788e-21
128000 1.11022e-15 -1.06581e-14 5.77316e-15 1.07348e-20 -1.03055e-19 5.58212e-20
129000 -6.66134e-15 3.55271e-15 1.06581e-14 -6.44091e-20 3.43515e-20 1.03055e-19
130000 -3.33067e-15 -7.99361e-15 5.32907e-15 -3.22045e-20 -7.72909e-20 5.15273e-20
131000 -4.88498e-15 -8.88178e-15 1.15463e-14 -4.72333e-20 -8.58788e-20 1.11642e-19
132000 1.09912e-14 9.76996e-15 -1.24345e-14 1.06275e-19 9.44667e-20 -1.2023e-19
133000 -7.77156e-15 7.54952e-15 -7.10543e-15 -7.51439e-20 7.2997e-20 -6.8703e-20
134000 4.44089e-16 -2.66454e-15 -1.9984e-14 4.29394e-21 -2.57636e-20 -1.93227e-19
135000 -3.33067e-15 3.21965e-15 -3.9968e-15 -3.22045e-20 3.11311e-20 -3.86455e-20
136000 -9.10383e-15 -3.55271e-15 6.99441e-15 -8.80258e-20 -3.43515e-20 6.76295e-20
137000 -1.37668e-14 -2.22045e-15 1.11022e-15 -1.33112e-19 -2.14697e-20 1.07348e-20
138000 0 -5.10703e-15 -7.10543e-15 0 -4.93803e-20 -6.8703e-20
139000 4.44089e-15 -7.54952e-15 7.21645e-16 4.29394e-20 -7.2997e-20 6.97765e-21
140000 4.44089e-16 2.44249e-15 0 4.29394e-21 2.36167e-20 0
141000 3.88578e-15 1.17684e-14 -7.54952e-15 3.7572e-20 1.13789e-19 -7.2997e-20
142000 2.66454e-15 1.11022e-14 7.32747e-15 2.57636e-20 1.07348e-19 7.085e-20
143000 2.66454e-15 1.43774e-14 0 2.57636e-20 1.39016e-19 0
144000 -4.21885e-15 -6.21725e-15 -5.66214e-15 -4.07924e-20 -6.01152e-20 -5.47477e-20
145000 -2.88658e-15 -1.33227e-15 -1.46549e-14 -2.79106e-20 -1.28818e-20 -1.417e-19
146000 -2.66454e-15 -2.66454e-15 -2.66454e-15 -2.57636e-20 -2.57636e-20 -2.57636e-20
147000 -7.99361e-15 -1.06581e-14 5.32907e-15 -7.72909e-20 -1.03055e-19 5.15273e-20
148000 -4.44089e-16 -8.88178e-15 -3.10862e-15 -4.29394e-21 -8.58788e-20 -3.00576e-20
149000 9.4369e-15 4.10783e-15 2.66454e-15 9.12462e-20 3.97189e-20 2.57636e-20
150000 -1.4988e-15 6.66134e-15 0 -1.4492e-20 6.44091e-20 0
151000 -9.76996e-15 1.44329e-15 -1.5099e-14 -9.44667e-20 1.39553e-20 -1.45994e-19
152000 -8.88178e-16 5.88418e-15 1.77636e-15 -8.58788e-21 5.68947e-20 1.71758e-20
153000 1.33227e-15 1.33227e-15 -5.9952e-15 1.28818e-20 1.28818e-20 -5.79682e-20
154000 1.77636e-15 1.33227e-15 5.55112e-15 1.71758e-20 1.28818e-20 5.36742e-20
155000 -4.44089e-15 -1.09912e-14 -5.66214e-15 -4.29394e-20 -1.06275e-19 -5.47477e-20
156000 -2.44249e-15 1.77636e-15 3.77476e-15 -2.36167e-20 1.71758e-20 3.64985e-20
157000 1.64313e-14 -1.21014e-14 1.26565e-14 1.58876e-19 -1.1701e-19 1.22377e-19
158000 -3.10862e-15 7.77156e-15 1.06581e-14 -3.00576e-20 7.51439e-20 1.03055e-19
159000 9.99201e-16 1.11022e-16 9.21485e-15 9.66136e-21 1.07348e-21 8.90992e-20
160000 -5.77316e-15 5.10703e-15 7.99361e-15 -5.58212e-20 4.93803e-20 7.72909e-20
161000 5.32907e-15 1.77636e-15 3.9968e-15 5.15273e-20 1.71758e-20 3.86455e-20
162000 1.33227e-14 -7.99361e-15 1.33227e-15 1.28818e-19 -7.72909e-20 1.28818e-20
163000 -8.88178e-15 -6.66134e-15 -1.5099e-14 -8.58788e-20 -6.44091e-20 -1.45994e-19
164000 -6.21725e-15 5.32907e-15 1.44329e-14 -6.01152e-20 5.15273e-20 1.39553e-19
165000 8.88178e-15 4.21885e-15 -9.10383e-15 8.58788e-20 4.07924e-20 -8.80258e-20
166000 5.32907e-15 5.77316e-15 4.21885e-15 5.15273e-20 5.58212e-20 4.07924e-20
167000 4.88498e-15 1.15463e-14 -7.32747e-15 4.72333e-20 1.11642e-19 -7.085e-20
168000 8.43769e-15 -3.9968e-15 -1.33227e-15 8.15849e-20 -3.86455e-20 -1.28818e-20
169000 -2.22045e-16 -3.55271e-15 6.66134e-15 -2.14697e-21 -3.43515e-20 6.44091e-20
170000 -1.9984e-15 -1.82077e-14 5.44009e-15 -1.93227e-20 -1.76052e-19 5.26008e-20
171000 -3.33067e-15 1.77636e-14 8.65974e-15 -3.22045e-20 1.71758e-19 8.37318e-20
172000 9.88098e-15 -1.24345e-14 1.33227e-15 9.55402e-20 -1.2023e-19 1.28818e-20
173000 -9.76996e-15 8.21565e-15 7.54952e-15 -9.44667e-20 7.94379e-20 7.2997e-20
174000 -1.37668e-14 -1.42109e-14 4.44089e-16 -1.33112e-19 -1.37406e-19 4.29394e-21
175000 1.19904e-14 -1.55431e-15 1.02141e-14 1.15936e-19 -1.50288e-20 9.87606e-20
176000 -9.76996e-15 1.4877e-14 -8.88178e-15 -9.44667e-20 1.43847e-19 -8.58788e-20
177000 -1.07692e-14 1.33227e-15 -1.5099e-14 -1.04128e-19 1.28818e-20 -1.45994e-19
178000 9.76996e-15 -8.88178e-16 -1.11022e-15 9.44667e-20 -8.58788e-21 -1.07348e-20
179000 1.9984e-14 1.33227e-15 -9.4369e-16 1.93227e-19 1.28818e-20 -9.12462e-21
180000 -5.55112e-16 1.59872e-14 -8.99281e-15 -5.36742e-21 1.54582e-19 -8.69523e-20
181000 -3.10862e-15 -1.64313e-14 9.65894e-15 -3.00576e-20 -1.58876e-19 9.33932e-20
182000 7.43849e-15 -1.24345e-14 -1.06581e-14 7.19235e-20 -1.2023e-19 -1.03055e-19
183000 7.99361e-15 -1.77636e-15 1.77636e-14 7.72909e-20 -1.71758e-20 1.71758e-19
184000 -1.44329e-14 8.99281e-15 -8.88178e-16 -1.39553e-19 8.69523e-20 -8.58788e-21
185000 1.42109e-14 -1.04361e-14 1.77636e-15 1.37406e-19 -1.00908e-19 1.71758e-20
186000 7.32747e-15 1.9984e-15 -3.55271e-15 7.085e-20 1.93227e-20 -3.43515e-20
187000 1.37668e-14 -6.99441e-15 5.55112e-15 1.33112e-19 -6.76295e-20 5.36742e-20
188000 -8.21565e-15 -5.66214e-15 -6.55032e-15 -7.94379e-20 -5.47477e-20 -6.33356e-20
189000 6.66134e-16 -8.88178e-16 -8.77076e-15 6.44091e-21 -8.58788e-21 -8.48053e-20
190000 -8.99281e-15 -7.10543e-15 3.77476e-15 -8.69523e-20 -6.8703e-20 3.64985e-20
191000 -1.11022e-16 3.77476e-15 -1.77636e-15 -1.07348e-21 3.64985e-20 -1.71758e-20
192000 7.54952e-15 7.54952e-15 5.10703e-15 7.2997e-20 7.2997e-20 4.93803e-20
193000 -7.10543e-15 -1.37668e-14 -8.88178e-16 -6.8703e-20 -1.33112e-19 -8.58788e-21
194000 -7.54952e-15 1.19904e-14 -6.43929e-15 -7.2997e-20 1.15936e-19 -6.22621e-20
195000 2.69229e-15 -4.21885e-15 1.24345e-14 2.6032e-20 -4.07924e-20 1.2023e-19
196000 9.32587e-15 7.77156e-15 7.43849e-15 9.01727e-20 7.51439e-20 7.19235e-20
197000 7.10543e-15 -1.9984e-15 -1.13243e-14 6.8703e-20 -1.93227e-20 -1.09495e-19
198000 2.22045e-15 1.68754e-14 8.88178e-16 2.14697e-20 1.6317e-19 8.58788e-21
199000 -7.10543e-15 6.66134e-15 -7.52176e-15 -6.8703e-20 6.44091e-20 -7.27286e-20
200000 -1.33227e-14 5.77316e-15 2.66454e-15 -1.28818e-19 5.58212e-20 2.57636e-20
